authority_code,doc_id,date,lat,lng,html,local_authority,location,country,body,impacts,source_html,source_id,readout_title,report_document,report_reference
GB-KEN,4,2015-08-24,51.1303661,0.2694097,"<div id=""html_509f48000b2b456b78ed9282d5fc0e28"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Calverley Park</h1><div class=""nugget-popup""><p>Overland flow through Calverley Park was noted in the flood mapping (uFMfSW) as a potential contributor to the extent of flooding; KCC was recommended to investigate the potential contribution of overland flows through the park. (p29)</p></div></div></body></div>",Kent,Calverley Park,England,Overland flow through Calverley Park was noted in the flood mapping (uFMfSW) as a potential contributor to the extent of flooding; KCC was recommended to investigate the potential contribution of overland flows through the park. (p29),,GB-KEN_4_2015-08-24.html,GB-KEN_4_2015-08-24,Tunbridge Wells flooding 24 Aug 2015,Flood Investigation Report: Flooding Affecting the Tunbridge Wells Area On 24th August 2015,063/Kent/Flooding-affecting-Tunbridge-Wells-investigation-24-August-2015.pdf
GB-KEN,4,2015-08-24,51.1307697,0.2665016,"<div id=""html_67b9f0f3fc69cef19deadccf39a5d74b"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Calverley Grounds</h1><div class=""nugget-popup""><p>Overland flow through Calverley Grounds was noted in the flood mapping (uFMfSW) as a potential contributor to the extent of flooding; KCC was recommended to investigate the potential contribution of overland flows through the Grounds. (p29)</p></div></div></body></div>",Kent,Calverley Grounds,England,Overland flow through Calverley Grounds was noted in the flood mapping (uFMfSW) as a potential contributor to the extent of flooding; KCC was recommended to investigate the potential contribution of overland flows through the Grounds. (p29),,GB-KEN_4_2015-08-24.html,GB-KEN_4_2015-08-24,Tunbridge Wells flooding 24 Aug 2015,Flood Investigation Report: Flooding Affecting the Tunbridge Wells Area On 24th August 2015,063/Kent/Flooding-affecting-Tunbridge-Wells-investigation-24-August-2015.pdf
GB-KEN,4,2015-08-24,51.1300963,0.2630275,"<div id=""html_d63e8847aad07ba3f47d9bd7f7e94106"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Tunbridge Wells Station</h1><div class=""nugget-popup""><p>Railway track flooded from overflowing drainage, causing closure of the Tonbridge to Hastings line until flooding subsided. [TAB,PAG] (p7)</p></div><div class=""nugget-popup""><p>Track bed flooded to an approximate depth of 0.15m due to an overflowing manhole, causing a temporary closure of the Tonbridge to Hastings rail line. (p26)</p></div><div class=""nugget-popup""><p>Flooding entered the railway cutting and inundated the track bed (caused by an overflowing manhole), disrupting operations and forcing a temporary closure of the Tonbridge to Hastings rail line. [PAG] (p27)</p></div><div class=""nugget-popup""><p>Surcharging of the combined sewer caused flooding of the track bed where the line passes beneath the railway, resulting in disruption to train services. [MUL] (p28)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>0.15m depth (p26)</p></div><div class=""nugget-popup quant""><p>approximately 0.15 m flood depth to the track bed; Tonbridge to Hastings line temporarily closed [PAG] (p27)</p></div><div class=""nugget-popup quant""><p>7 flooding incidents reported on specific dates [MUL] (p28)</p></div></div></body></div>",Kent,Tunbridge Wells Station,England,"Railway track flooded from overflowing drainage, causing closure of the Tonbridge to Hastings line until flooding subsided. [TAB,PAG] (p7)
Track bed flooded to an approximate depth of 0.15m due to an overflowing manhole, causing a temporary closure of the Tonbridge to Hastings rail line. (p26)
Flooding entered the railway cutting and inundated the track bed (caused by an overflowing manhole), disrupting operations and forcing a temporary closure of the Tonbridge to Hastings rail line. [PAG] (p27)
Surcharging of the combined sewer caused flooding of the track bed where the line passes beneath the railway, resulting in disruption to train services. [MUL] (p28)","0.15m depth (p26)
approximately 0.15 m flood depth to the track bed; Tonbridge to Hastings line temporarily closed [PAG] (p27)
7 flooding incidents reported on specific dates [MUL] (p28)",GB-KEN_4_2015-08-24.html,GB-KEN_4_2015-08-24,Tunbridge Wells flooding 24 Aug 2015,Flood Investigation Report: Flooding Affecting the Tunbridge Wells Area On 24th August 2015,063/Kent/Flooding-affecting-Tunbridge-Wells-investigation-24-August-2015.pdf
GB-KEN,4,2015-08-24,51.116978,0.1621546,"<div id=""html_bd25a57b14c4f7791ec43532fa22ffce"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>River Grom</h1><div class=""nugget-popup""><p>Identified on the map (sluice noted) and listed among locations of flooding under investigation for the event on 24th August 2015. [IMG] (p8)</p></div><div class=""nugget-popup""><p>The River Grom overflowed the culvert entrance, causing internal flooding to one property, flooding of adjacent private gardens and damage to the culvert headwall's trash screen. (p21)</p></div><div class=""nugget-popup""><p>The culverted section of the River Grom (identified as a public surface water sewer) was implicated in the locality's drainage arrangements; investigation recommends using this culvert to accept highway surface water flows and assessing trash screen/entrance arrangements to reduce flood risk. (p29)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>1 property; gardens flooded to a depth in excess of 1 m (p21)</p></div></div></body></div>",Kent,River Grom,England,"Identified on the map (sluice noted) and listed among locations of flooding under investigation for the event on 24th August 2015. [IMG] (p8)
The River Grom overflowed the culvert entrance, causing internal flooding to one property, flooding of adjacent private gardens and damage to the culvert headwall's trash screen. (p21)
The culverted section of the River Grom (identified as a public surface water sewer) was implicated in the locality's drainage arrangements; investigation recommends using this culvert to accept highway surface water flows and assessing trash screen/entrance arrangements to reduce flood risk. (p29)",1 property; gardens flooded to a depth in excess of 1 m (p21),GB-KEN_4_2015-08-24.html,GB-KEN_4_2015-08-24,Tunbridge Wells flooding 24 Aug 2015,Flood Investigation Report: Flooding Affecting the Tunbridge Wells Area On 24th August 2015,063/Kent/Flooding-affecting-Tunbridge-Wells-investigation-24-August-2015.pdf
GB-KEN,4,2015-08-24,51.1263176,0.2591391,"<div id=""html_b31e3bc352fbe7a79e735177b1e02df1"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Nevill Street, Tunbridge Wells</h1><div class=""nugget-popup""><p>Highway flooded and impassable by cars; fire service pumped out water from properties. [TAB,PAG] (p7)</p></div><div class=""nugget-popup""><p>Flooding was reported on Nevill Street (shown on Figure 1) and is included in the set of central Tunbridge Wells locations under investigation for impacts on 24 August 2015. [IMG] (p8)</p></div><div class=""nugget-popup""><p>Surface water ponding in excess of 0.5 m depth inundated the road between the junctions with London Road and Market Street, reaching the base of buildings and storefronts; water encroached on sidewalks and storefronts and the floodwaters drained within two hours of rainfall ceasing. [IMG,PAG] (p15)</p></div><div class=""nugget-popup""><p>The junction of Nevill Street (with The Pantiles and Warwick Park) lies in a low point and is within the area identified as affected by surface water flooding; buildings in the affected area (including properties with basements below street level) were impacted by floodwater during the event. (p16)</p></div><div class=""nugget-popup""><p>Combined sewer network surcharged during intense rainfall, causing drains to back up into properties; surface water accumulating in low points also entered properties. [MUL] (p17)</p></div><div class=""nugget-popup""><p>Highway drainage blockages were reported on Nevill Street following resurfacing works (12&ndash;17 August 2015) where tarmac entered drains, and a drain near Nevill Street was recorded as having damaged pipework. These issues may have contributed to higher surface water flows toward the low point at Nevill Street during the 24 August 2015 heavy rainfall and related flooding. [PAG,MUL] (p18)</p></div><div class=""nugget-popup""><p>During the 24th August 2015 flood and subsequent clean&ndash;up, highway gullies on the western side of Nevill Street (adjacent to the Pantiles) were found to contain small deposits of tarmac in their sumps; these deposits were not significant and did not block outlet pipes. A nearby manhole contained a build&ndash;up of silt (access to a non&ndash;return valve) but this did not block the drainage network and the non&ndash;return valve was later confirmed working. Resurfacing works carried out 12&ndash;17 August 2015 on Nevill Street (and the adjacent roundabout on London Road) were reported to have caused tarmac ingress to highway drainage and may have contributed to higher surface water flows toward low points on Nevill Street during the heavy rainfall. [PAG] (p19)</p></div><div class=""nugget-popup""><p>Properties required pumping out following flooding; drains were cleared (with KFRS assistance) and KCC carried out CCTV survey of the publicly maintainable drainage to assess layout and inform future flood risk management; maintenance frequency of highway drains to be increased. (p20)</p></div><div class=""nugget-popup""><p>Highway/surface water flooding affecting Nevill Street during the event; recommendation made to consider direct drainage of highway runoff to the culverted River Grom to improve resilience and free capacity in the public combined sewer. (p29)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>2 fire engines; 2 properties [TAB,PAG] (p7)</p></div><div class=""nugget-popup quant""><p>over 0.5 m depth [IMG,PAG] (p15)</p></div></div></body></div>",Kent,"Nevill Street, Tunbridge Wells",England,"Highway flooded and impassable by cars; fire service pumped out water from properties. [TAB,PAG] (p7)
Flooding was reported on Nevill Street (shown on Figure 1) and is included in the set of central Tunbridge Wells locations under investigation for impacts on 24 August 2015. [IMG] (p8)
Surface water ponding in excess of 0.5 m depth inundated the road between the junctions with London Road and Market Street, reaching the base of buildings and storefronts; water encroached on sidewalks and storefronts and the floodwaters drained within two hours of rainfall ceasing. [IMG,PAG] (p15)
The junction of Nevill Street (with The Pantiles and Warwick Park) lies in a low point and is within the area identified as affected by surface water flooding; buildings in the affected area (including properties with basements below street level) were impacted by floodwater during the event. (p16)
Combined sewer network surcharged during intense rainfall, causing drains to back up into properties; surface water accumulating in low points also entered properties. [MUL] (p17)
Highway drainage blockages were reported on Nevill Street following resurfacing works (12–17 August 2015) where tarmac entered drains, and a drain near Nevill Street was recorded as having damaged pipework. These issues may have contributed to higher surface water flows toward the low point at Nevill Street during the 24 August 2015 heavy rainfall and related flooding. [PAG,MUL] (p18)
During the 24th August 2015 flood and subsequent clean–up, highway gullies on the western side of Nevill Street (adjacent to the Pantiles) were found to contain small deposits of tarmac in their sumps; these deposits were not significant and did not block outlet pipes. A nearby manhole contained a build–up of silt (access to a non–return valve) but this did not block the drainage network and the non–return valve was later confirmed working. Resurfacing works carried out 12–17 August 2015 on Nevill Street (and the adjacent roundabout on London Road) were reported to have caused tarmac ingress to highway drainage and may have contributed to higher surface water flows toward low points on Nevill Street during the heavy rainfall. [PAG] (p19)
Properties required pumping out following flooding; drains were cleared (with KFRS assistance) and KCC carried out CCTV survey of the publicly maintainable drainage to assess layout and inform future flood risk management; maintenance frequency of highway drains to be increased. (p20)
Highway/surface water flooding affecting Nevill Street during the event; recommendation made to consider direct drainage of highway runoff to the culverted River Grom to improve resilience and free capacity in the public combined sewer. (p29)","2 fire engines; 2 properties [TAB,PAG] (p7)
over 0.5 m depth [IMG,PAG] (p15)",GB-KEN_4_2015-08-24.html,GB-KEN_4_2015-08-24,Tunbridge Wells flooding 24 Aug 2015,Flood Investigation Report: Flooding Affecting the Tunbridge Wells Area On 24th August 2015,063/Kent/Flooding-affecting-Tunbridge-Wells-investigation-24-August-2015.pdf
GB-KEN,4,2015-08-24,51.1261579,0.2587063,"<div id=""html_117f2b51224334e15417754b6a626650"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Market Street, Tunbridge Wells</h1><div class=""nugget-popup""><p>Commercial properties internally flooded; fire engines pumped out water from two properties; the highway was flooded and impassable. [TAB,PAG] (p7)</p></div><div class=""nugget-popup""><p>Flooding was reported on Market Street (shown on Figure 1) and is included in the list of locations under investigation for impacts from 24 August 2015. [IMG] (p8)</p></div><div class=""nugget-popup""><p>Surface water accumulated at a low point in Market Street, causing flooding and resulting in internal flooding of properties at that low point. [PAG] (p15)</p></div><div class=""nugget-popup""><p>Market Street is identified as a low point (approximately 81mAOD) within the affected area and is shown on the surface&ndash;water flood map as being at high risk; properties in this area (including those with basements) were affected by floodwater during the event. (p16)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>2 fire engines; 2 properties [TAB,PAG] (p7)</p></div><div class=""nugget-popup quant""><p>2 properties [PAG] (p15)</p></div></div></body></div>",Kent,"Market Street, Tunbridge Wells",England,"Commercial properties internally flooded; fire engines pumped out water from two properties; the highway was flooded and impassable. [TAB,PAG] (p7)
Flooding was reported on Market Street (shown on Figure 1) and is included in the list of locations under investigation for impacts from 24 August 2015. [IMG] (p8)
Surface water accumulated at a low point in Market Street, causing flooding and resulting in internal flooding of properties at that low point. [PAG] (p15)
Market Street is identified as a low point (approximately 81mAOD) within the affected area and is shown on the surface–water flood map as being at high risk; properties in this area (including those with basements) were affected by floodwater during the event. (p16)","2 fire engines; 2 properties [TAB,PAG] (p7)
2 properties [PAG] (p15)",GB-KEN_4_2015-08-24.html,GB-KEN_4_2015-08-24,Tunbridge Wells flooding 24 Aug 2015,Flood Investigation Report: Flooding Affecting the Tunbridge Wells Area On 24th August 2015,063/Kent/Flooding-affecting-Tunbridge-Wells-investigation-24-August-2015.pdf
GB-KEN,4,2015-08-24,51.1207223,0.2674951,"<div id=""html_c2cb25661f89e22e77c471f16e2f1c21"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Warwick Park, Tunbridge Wells</h1><div class=""nugget-popup""><p>Residential basements and gardens were flooded; one property flooded internally; gardens flooded due to an overflowing watercourse; culvert headwall was damaged by flow. Fire service pumped out water using a light portable pump. [TAB,PAG] (p7)</p></div><div class=""nugget-popup""><p>Central shopping and pedestrian areas (Nevill Street, The Pantiles, Cumberland Walk, Warwick Park, Market Street) experienced localised flooding and inundation during the event, affecting public spaces and streets. (p8)</p></div><div class=""nugget-popup""><p>Localised flooding occurred in Warwick Park adjacent to Nevill Street as part of the wider surface water inundation in the Pantiles area. [PAG] (p15)</p></div><div class=""nugget-popup""><p>Warwick Park lies at a low point within the affected area; it is within the area shown as high risk of surface water flooding and the culverted River Grom runs beneath it. The Tunbridge Wells Surface Water Management Plan records prior instances of foul and surface&ndash;water flooding here due to hydraulic overload of sewers. The park and nearby properties were impacted by floodwater during the event. [PAG,MUL] (p16)</p></div><div class=""nugget-popup""><p>Drainage hydraulic overload and a blockage in the combined sewer system (lead to surcharging of the network feeding a submersible pump at Warwick Park) during heavy rainfall, causing surface water and sewer&ndash;related flooding that affected the block of properties served by the pump (between Cumberland Walk, Nevill Park and Warwick Park); surface water also accumulated in low points reaching depths sufficient to enter properties in some locations. [PAG,MUL] (p17)</p></div><div class=""nugget-popup""><p>A piece of concrete was recovered from a combined sewer lateral pipe leading to a submersible pump at Warwick Park; this blockage is linked to increasing the extent of flooding during the 24 August 2015 event and is a contributory factor in repeat internal flooding reported on 13 Aug, 16 Sep and 21 Sep. Reports of blocked highway drains along Warwick Park were received and noted during a site walkover; a drain near Nevill Street had pipework damaged and local drain access for cleaning has been problematic. [PAG,MUL] (p18)</p></div><div class=""nugget-popup""><p>The River Grom overflowed the culvert entrance during heavy rainfall causing internal flooding to one property; water collected in several gardens to a depth in excess of 1 m; high flows and debris damaged the culvert headwall's trash screen. KCC later programmed drainage cleansing for Warwick Park and reported one damaged drain for repair; four drains remained requiring further work after cleansing. [PAG] (p20)</p></div><div class=""nugget-popup""><p>River Grom overflowed the culvert entrance in Warwick Park during heavy rainfall, causing internal flooding to one property; water collected in several gardens to depths in excess of 1 m; high flows and debris damaged the culvert headwall's trash screen. (p21)</p></div><div class=""nugget-popup""><p>Identified as an area requiring gulley cleaning following the 24 August 2015 event to address surface water/highway flooding and reduce future local flood depths. (p29)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>1 fire engine; 1 property [TAB,PAG] (p7)</p></div><div class=""nugget-popup quant""><p>1 property; 4 drains [PAG] (p20)</p></div><div class=""nugget-popup quant""><p>one property; gardens flooded to &gt;1 m depth (p21)</p></div></div></body></div>",Kent,"Warwick Park, Tunbridge Wells",England,"Residential basements and gardens were flooded; one property flooded internally; gardens flooded due to an overflowing watercourse; culvert headwall was damaged by flow. Fire service pumped out water using a light portable pump. [TAB,PAG] (p7)
Central shopping and pedestrian areas (Nevill Street, The Pantiles, Cumberland Walk, Warwick Park, Market Street) experienced localised flooding and inundation during the event, affecting public spaces and streets. (p8)
Localised flooding occurred in Warwick Park adjacent to Nevill Street as part of the wider surface water inundation in the Pantiles area. [PAG] (p15)
Warwick Park lies at a low point within the affected area; it is within the area shown as high risk of surface water flooding and the culverted River Grom runs beneath it. The Tunbridge Wells Surface Water Management Plan records prior instances of foul and surface–water flooding here due to hydraulic overload of sewers. The park and nearby properties were impacted by floodwater during the event. [PAG,MUL] (p16)
Drainage hydraulic overload and a blockage in the combined sewer system (lead to surcharging of the network feeding a submersible pump at Warwick Park) during heavy rainfall, causing surface water and sewer–related flooding that affected the block of properties served by the pump (between Cumberland Walk, Nevill Park and Warwick Park); surface water also accumulated in low points reaching depths sufficient to enter properties in some locations. [PAG,MUL] (p17)
A piece of concrete was recovered from a combined sewer lateral pipe leading to a submersible pump at Warwick Park; this blockage is linked to increasing the extent of flooding during the 24 August 2015 event and is a contributory factor in repeat internal flooding reported on 13 Aug, 16 Sep and 21 Sep. Reports of blocked highway drains along Warwick Park were received and noted during a site walkover; a drain near Nevill Street had pipework damaged and local drain access for cleaning has been problematic. [PAG,MUL] (p18)
The River Grom overflowed the culvert entrance during heavy rainfall causing internal flooding to one property; water collected in several gardens to a depth in excess of 1 m; high flows and debris damaged the culvert headwall's trash screen. KCC later programmed drainage cleansing for Warwick Park and reported one damaged drain for repair; four drains remained requiring further work after cleansing. [PAG] (p20)
River Grom overflowed the culvert entrance in Warwick Park during heavy rainfall, causing internal flooding to one property; water collected in several gardens to depths in excess of 1 m; high flows and debris damaged the culvert headwall's trash screen. (p21)
Identified as an area requiring gulley cleaning following the 24 August 2015 event to address surface water/highway flooding and reduce future local flood depths. (p29)","1 fire engine; 1 property [TAB,PAG] (p7)
1 property; 4 drains [PAG] (p20)
one property; gardens flooded to >1 m depth (p21)",GB-KEN_4_2015-08-24.html,GB-KEN_4_2015-08-24,Tunbridge Wells flooding 24 Aug 2015,Flood Investigation Report: Flooding Affecting the Tunbridge Wells Area On 24th August 2015,063/Kent/Flooding-affecting-Tunbridge-Wells-investigation-24-August-2015.pdf
GB-KEN,4,2015-08-24,51.1254456,0.2578361,"<div id=""html_3ea08b0bc6e47d077a0e88f3a08c99a2"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Sussex Mews, Tunbridge Wells</h1><div class=""nugget-popup""><p>Internal flooding affecting the lower ground floor of one property. [TAB,PAG] (p7)</p></div><div class=""nugget-popup""><p>Reported as a location that experienced flooding and included in the investigation following the flood event on 24th August 2015. [IMG] (p8)</p></div><div class=""nugget-popup""><p>A separate incidence of flooding in Sussex Mews resulted in internal flooding of a residential property. [PAG] (p15)</p></div><div class=""nugget-popup""><p>The junction of Sussex Mews with Linden Park Road is identified as a low point (approximately 79.3mAOD) within the affected area shown as high risk for surface&ndash;water flooding; properties here (including basements) were impacted by floodwater during the event. (p16)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>1 property [TAB,PAG] (p7)</p></div><div class=""nugget-popup quant""><p>1 residential property [PAG] (p15)</p></div></div></body></div>",Kent,"Sussex Mews, Tunbridge Wells",England,"Internal flooding affecting the lower ground floor of one property. [TAB,PAG] (p7)
Reported as a location that experienced flooding and included in the investigation following the flood event on 24th August 2015. [IMG] (p8)
A separate incidence of flooding in Sussex Mews resulted in internal flooding of a residential property. [PAG] (p15)
The junction of Sussex Mews with Linden Park Road is identified as a low point (approximately 79.3mAOD) within the affected area shown as high risk for surface–water flooding; properties here (including basements) were impacted by floodwater during the event. (p16)","1 property [TAB,PAG] (p7)
1 residential property [PAG] (p15)",GB-KEN_4_2015-08-24.html,GB-KEN_4_2015-08-24,Tunbridge Wells flooding 24 Aug 2015,Flood Investigation Report: Flooding Affecting the Tunbridge Wells Area On 24th August 2015,063/Kent/Flooding-affecting-Tunbridge-Wells-investigation-24-August-2015.pdf
GB-KEN,4,2015-08-24,51.1262777,0.2573881,"<div id=""html_6b4fcbb70892db36b86f00ae626fa91d"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>London Road, Tunbridge Wells</h1><div class=""nugget-popup""><p>Flooding affected properties and the highway; at least two properties were reported impacted externally and the highway was flooded and impassable for pedestrians in places. [TAB,PAG] (p7)</p></div><div class=""nugget-popup""><p>Flooding was reported on London Road (identified on Figure 1) and is listed as a location under investigation following the 24 August 2015 event. [IMG] (p8)</p></div><div class=""nugget-popup""><p>Flowing surface water ran down London Road causing flooding to the fronts of properties and driveways; two properties were reported to have been externally flooded and additional properties are likely to have had water at their drives/fronts. [IMG] (p23)</p></div><div class=""nugget-popup""><p>Properties on London Road were flooded during the event: some properties were flooded at the rear as water built up in the topographical low at Castle Street, and other properties were flooded at the front as water flowed down London Road. [PAG] (p24)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>2 properties [TAB,PAG] (p7)</p></div><div class=""nugget-popup quant""><p>two properties externally; at least two other properties (driveways/fronts) [IMG] (p23)</p></div></div></body></div>",Kent,"London Road, Tunbridge Wells",England,"Flooding affected properties and the highway; at least two properties were reported impacted externally and the highway was flooded and impassable for pedestrians in places. [TAB,PAG] (p7)
Flooding was reported on London Road (identified on Figure 1) and is listed as a location under investigation following the 24 August 2015 event. [IMG] (p8)
Flowing surface water ran down London Road causing flooding to the fronts of properties and driveways; two properties were reported to have been externally flooded and additional properties are likely to have had water at their drives/fronts. [IMG] (p23)
Properties on London Road were flooded during the event: some properties were flooded at the rear as water built up in the topographical low at Castle Street, and other properties were flooded at the front as water flowed down London Road. [PAG] (p24)","2 properties [TAB,PAG] (p7)
two properties externally; at least two other properties (driveways/fronts) [IMG] (p23)",GB-KEN_4_2015-08-24.html,GB-KEN_4_2015-08-24,Tunbridge Wells flooding 24 Aug 2015,Flood Investigation Report: Flooding Affecting the Tunbridge Wells Area On 24th August 2015,063/Kent/Flooding-affecting-Tunbridge-Wells-investigation-24-August-2015.pdf
GB-KEN,4,2015-08-24,51.1280587,0.2609699,"<div id=""html_0dac46bb51baa9a562703431e8401162"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Castle Street, Tunbridge Wells</h1><div class=""nugget-popup""><p>Internal flooding to a commercial property and flooding of the highway, making it impassable to pedestrians. [TAB,PAG] (p7)</p></div><div class=""nugget-popup""><p>Flooding was reported on Castle Street (identified on Figure 1) and is included among locations under investigation for impacts from the 24 August 2015 event. [IMG] (p8)</p></div><div class=""nugget-popup""><p>Surface water ponded and flowed within the localised topographical depression at Castle Street, flooding the highway and entering at least one commercial property internally. [IMG] (p23)</p></div><div class=""nugget-popup""><p>A localised topographical depression at Castle Street allowed surface water to build up; this accumulation contributed to flooding reaching sufficient depths to enter property and caused rear flooding of properties on London Road. [PAG] (p24)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>1 commercial property [TAB,PAG] (p7)</p></div><div class=""nugget-popup quant""><p>one commercial property internally; highway flooded to approximately 0.3 to 0.4m depth over a distance of at least 50m [IMG] (p23)</p></div></div></body></div>",Kent,"Castle Street, Tunbridge Wells",England,"Internal flooding to a commercial property and flooding of the highway, making it impassable to pedestrians. [TAB,PAG] (p7)
Flooding was reported on Castle Street (identified on Figure 1) and is included among locations under investigation for impacts from the 24 August 2015 event. [IMG] (p8)
Surface water ponded and flowed within the localised topographical depression at Castle Street, flooding the highway and entering at least one commercial property internally. [IMG] (p23)
A localised topographical depression at Castle Street allowed surface water to build up; this accumulation contributed to flooding reaching sufficient depths to enter property and caused rear flooding of properties on London Road. [PAG] (p24)","1 commercial property [TAB,PAG] (p7)
one commercial property internally; highway flooded to approximately 0.3 to 0.4m depth over a distance of at least 50m [IMG] (p23)",GB-KEN_4_2015-08-24.html,GB-KEN_4_2015-08-24,Tunbridge Wells flooding 24 Aug 2015,Flood Investigation Report: Flooding Affecting the Tunbridge Wells Area On 24th August 2015,063/Kent/Flooding-affecting-Tunbridge-Wells-investigation-24-August-2015.pdf
GB-KEN,4,2015-08-24,51.1315473,0.2633986,"<div id=""html_29906b631693a6da5eadb9c401be639d"" style=""width: 100.0%; height: 100.0%;""><head><meta charset=""utf-8""><link href=""../../../../output/html/style.css"" rel=""stylesheet""/></head><body class=""readout""><div><h1 class='h-popup'>Mount Pleasant Road, Tunbridge Wells</h1><div class=""nugget-popup""><p>Highway flooded and at least one commercial property suffered internal flooding. [TAB,PAG] (p7)</p></div><div class=""nugget-popup""><p>Flooding was reported on Mount Pleasant Road, near Tunbridge Wells railway station (marked on Figure 1), and is identified as a location under investigation for the 24 August 2015 event. [IMG] (p8)</p></div><div class=""nugget-popup""><p>Highway flooded with water collecting at the lowest point, reaching depths of up to 0.3m; water flowed through doorways into a nearby commercial property causing flooding to the ground floor and basement. [IMG,PAG] (p26)</p></div><i>Quantified impacts</i><div class=""nugget-popup quant""><p>1 commercial property [TAB,PAG] (p7)</p></div><div class=""nugget-popup quant""><p>one commercial property; 0.3m depth [IMG,PAG] (p26)</p></div></div></body></div>",Kent,"Mount Pleasant Road, Tunbridge Wells",England,"Highway flooded and at least one commercial property suffered internal flooding. [TAB,PAG] (p7)
Flooding was reported on Mount Pleasant Road, near Tunbridge Wells railway station (marked on Figure 1), and is identified as a location under investigation for the 24 August 2015 event. [IMG] (p8)
Highway flooded with water collecting at the lowest point, reaching depths of up to 0.3m; water flowed through doorways into a nearby commercial property causing flooding to the ground floor and basement. [IMG,PAG] (p26)","1 commercial property [TAB,PAG] (p7)
one commercial property; 0.3m depth [IMG,PAG] (p26)",GB-KEN_4_2015-08-24.html,GB-KEN_4_2015-08-24,Tunbridge Wells flooding 24 Aug 2015,Flood Investigation Report: Flooding Affecting the Tunbridge Wells Area On 24th August 2015,063/Kent/Flooding-affecting-Tunbridge-Wells-investigation-24-August-2015.pdf
